name	ensembl_id	chromosome	position	length	source	type
EIF3H	ENSG00000147677	8	-116766925	124795	ensembl_havana	protein_coding
EIF3I	ENSG00000084623	1	32221927	9676	ensembl_havana	protein_coding
EIF3J	ENSG00000104131	15	44537056	25972	ensembl_havana	protein_coding
EIF3K	ENSG00000178982	19	38619081	17873	ensembl_havana	protein_coding
EIF3L	ENSG00000100129	22	37848867	40539	ensembl_havana	protein_coding
EIF3M	ENSG00000149100	11	32583797	22464	ensembl_havana	protein_coding
EIF4A1	ENSG00000161960	17	7572705	6299	havana	protein_coding
EIF4A2	ENSG00000156976	3	186783204	6695	ensembl_havana	protein_coding
EIF4A3	ENSG00000141543	17	-80147183	11969	ensembl_havana	protein_coding
EIF4B	ENSG00000063046	12	53006157	36051	ensembl_havana	protein_coding
EIF4E	ENSG00000151247	4	-98930637	58953	ensembl_havana	protein_coding
EIF4E1B	ENSG00000175766	5	176630681	15959	ensembl_havana	protein_coding
EIF4E2	ENSG00000135930	2	232550051	33592	ensembl_havana	protein_coding
EIF4E3	ENSG00000163412	3	-71754773	79357	ensembl_havana	protein_coding
EIF4EBP1	ENSG00000187840	8	38030340	30024	ensembl_havana	protein_coding
EIF4EBP2	ENSG00000148730	10	70404378	24239	ensembl_havana	protein_coding
EIF4EBP3	ENSG00000243056	5	140547665	1912	ensembl_havana	protein_coding
EIF4ENIF1	ENSG00000184708	22	-31496108	59131	ensembl_havana	protein_coding
EIF4G1	ENSG00000114867	3	184314494	20863	ensembl_havana	protein_coding
EIF4G2	ENSG00000110321	11	-10809110	12060	ensembl_havana	protein_coding
EIF4G3	ENSG00000075151	1	-21176888	370596	ensembl_havana	protein_coding
EIF4H	ENSG00000106682	7	74174244	22856	ensembl_havana	protein_coding
EIF5	ENSG00000100664	14	103333543	11481	ensembl_havana	protein_coding
EIF5A	ENSG00000132507	17	7306998	5464	ensembl_havana	protein_coding
EIF5A2	ENSG00000163577	3	-170908693	20278	ensembl_havana	protein_coding
EIF5AL1	ENSG00000253626	10	79512600	3839	ensembl_havana	protein_coding
EIF5B	ENSG00000158417	2	99337352	63973	ensembl_havana	protein_coding
EIF6	ENSG00000242372	20	-35284985	6078	ensembl_havana	protein_coding
EIPR1	ENSG00000032389	2	-3377882	188957	ensembl_havana	protein_coding
ELAC1	ENSG00000141642	18	50967990	20130	ensembl_havana	protein_coding
ELAC2	ENSG00000006744	17	-13018187	25796	ensembl_havana	protein_coding
ELANE	ENSG00000197561	19	851013	5233	ensembl_havana	protein_coding
ELAVL1	ENSG00000066044	19	-8005659	47080	ensembl_havana	protein_coding
ELAVL2	ENSG00000107105	9	-23826337	136233	ensembl_havana	protein_coding
ELAVL3	ENSG00000196361	19	-11481046	29720	ensembl_havana	protein_coding
ELAVL4	ENSG00000162374	1	50048013	155772	ensembl_havana	protein_coding
ELF1	ENSG00000120690	13	-41061440	129412	ensembl_havana	protein_coding
ELF2	ENSG00000109381	4	-139177218	149106	ensembl_havana	protein_coding
ELF3	ENSG00000163435	1	202007944	9243	ensembl_havana	protein_coding
ELF4	ENSG00000102034	X	-130110716	45842	ensembl_havana	protein_coding
ELF5	ENSG00000135374	11	-34513805	35012	ensembl_havana	protein_coding
ELFN1	ENSG00000225968	7	1688118	59835	ensembl_havana	protein_coding
ELFN2	ENSG00000166897	22	-37427470	59510	ensembl_havana	protein_coding
ELK1	ENSG00000126767	X	-47650604	15083	ensembl_havana	protein_coding
ELK3	ENSG00000111145	12	96194381	75453	ensembl_havana	protein_coding
ELK4	ENSG00000158711	1	-205631962	34406	ensembl_havana	protein_coding
ELL	ENSG00000105656	19	-18522127	79464	ensembl_havana	protein_coding
ELL2	ENSG00000118985	5	-95962071	76973	ensembl_havana	protein_coding
ELL3	ENSG00000128886	15	-43777543	4943	ensembl_havana	protein_coding
ELMO1	ENSG00000155849	7	-37449249	594888	ensembl_havana	protein_coding
ELMO2	ENSG00000062598	20	-46432985	66936	ensembl_havana	protein_coding
ELMO3	ENSG00000102890	16	67199110	4918	ensembl_havana	protein_coding
ELMOD1	ENSG00000110675	11	107591090	75688	ensembl_havana	protein_coding
ELMOD2	ENSG00000179387	4	140524157	29612	ensembl_havana	protein_coding
ELMOD3	ENSG00000115459	2	85354393	37358	ensembl_havana	protein_coding
ELMSAN1	ENSG00000156030	14	-73790285	75163	ensembl_havana	protein_coding
ELN	ENSG00000049540	7	74027788	42118	ensembl_havana	protein_coding
ELOA	ENSG00000011007	1	23743154	18904	ensembl_havana	protein_coding
ELOA2	ENSG00000206181	18	-47035621	3049	ensembl_havana	protein_coding
ELOA3	ENSG00000183791	18	-47030078	1876	havana	protein_coding
ELOA3B	ENSG00000278674	18	-47023927	1640	havana	protein_coding
ELOA3C	ENSG00000275553	18	-46969912	1217	havana	protein_coding
ELOA3D	ENSG00000274744	18	-46964408	1640	ensembl_havana	protein_coding
ELOB	ENSG00000103363	16	-2777297	5883	ensembl_havana	protein_coding
ELOC	ENSG00000154582	8	-73972287	33118	ensembl_havana	protein_coding
ELOF1	ENSG00000130165	19	-11559236	8089	ensembl_havana	protein_coding
ELOVL1	ENSG00000066322	1	-43368074	4677	ensembl_havana	protein_coding
ELOVL2	ENSG00000197977	6	-11044314	63555	ensembl_havana	protein_coding
ELOVL3	ENSG00000119915	10	102226327	3261	ensembl_havana	protein_coding
ELOVL4	ENSG00000118402	6	-79947580	32768	ensembl_havana	protein_coding
ELOVL5	ENSG00000012660	6	-53349179	81781	ensembl_havana	protein_coding
ELOVL6	ENSG00000170522	4	-110199199	153353	ensembl_havana	protein_coding
ELOVL7	ENSG00000164181	5	-60844389	92598	ensembl_havana	protein_coding
ELP1	ENSG00000070061	9	-108934116	66599	ensembl_havana	protein_coding
ELP2	ENSG00000134759	18	36129443	51112	ensembl_havana	protein_coding
ELP3	ENSG00000134014	8	28089672	101483	ensembl_havana	protein_coding
ELP4	ENSG00000109911	11	31509699	280628	ensembl_havana	protein_coding
ELP5	ENSG00000170291	17	7251415	8524	ensembl_havana	protein_coding
ELP6	ENSG00000163832	3	-47513761	18121	ensembl_havana	protein_coding
ELSPBP1	ENSG00000169393	19	47994650	30502	ensembl_havana	protein_coding
EMB	ENSG00000170571	5	-50443248	47056	ensembl_havana	protein_coding
EMC1	ENSG00000127463	1	-19251552	35888	ensembl_havana	protein_coding
EMC10	ENSG00000161671	19	50476399	14470	ensembl_havana	protein_coding
EMC2	ENSG00000104412	8	108443600	43317	ensembl_havana	protein_coding
EMC3	ENSG00000125037	3	-10011116	48579	ensembl_havana	protein_coding
EMC4	ENSG00000128463	15	34224998	5157	ensembl_havana	protein_coding
EMC6	ENSG00000127774	17	3668814	853	ensembl_havana	protein_coding
EMC7	ENSG00000134153	15	-34101948	17931	ensembl_havana	protein_coding
EMC8	ENSG00000131148	16	-85799608	27850	ensembl_havana	protein_coding
EMC9	ENSG00000100908	14	-24141588	2629	ensembl_havana	protein_coding
EMCN	ENSG00000164035	4	-100880126	484785	ensembl_havana	protein_coding
EMD	ENSG00000102119	X	154379196	2326	ensembl_havana	protein_coding
EME1	ENSG00000154920	17	50373219	8263	ensembl_havana	protein_coding
EME2	ENSG00000197774	16	1773206	8501	ensembl_havana	protein_coding
EMG1	ENSG00000126749	12	6970892	9048	ensembl_havana	protein_coding
EMID1	ENSG00000186998	22	29205850	53746	ensembl_havana	protein_coding
EMILIN1	ENSG00000138080	2	27078566	7841	ensembl_havana	protein_coding
EMILIN2	ENSG00000132205	18	2847029	68963	ensembl_havana	protein_coding
EMILIN3	ENSG00000183798	20	-41366827	6861	ensembl_havana	protein_coding
EML1	ENSG00000066629	14	99737692	204367	ensembl_havana	protein_coding
EML2	ENSG00000125746	19	-45645629	38635	ensembl_havana	protein_coding
EML3	ENSG00000149499	11	-62612765	10547	ensembl_havana	protein_coding
EML4	ENSG00000143924	2	42169349	163198	ensembl_havana	protein_coding
EML5	ENSG00000165521	14	-88792752	180321	ensembl_havana	protein_coding
EML6	ENSG00000214595	2	54723498	248526	ensembl_havana	protein_coding
EMP1	ENSG00000134531	12	13196715	23223	ensembl_havana	protein_coding
EMP2	ENSG00000213853	16	-10580698	52276	ensembl_havana	protein_coding
EMP3	ENSG00000142227	19	48321508	9044	ensembl_havana	protein_coding
EMSY	ENSG00000158636	11	76444922	108102	ensembl_havana	protein_coding
EMX1	ENSG00000135638	2	72916259	19811	ensembl_havana	protein_coding
EMX2	ENSG00000170370	10	117542443	7102	ensembl_havana	protein_coding
EN1	ENSG00000163064	2	-118847678	5507	ensembl_havana	protein_coding
EN2	ENSG00000164778	7	155458128	6702	ensembl_havana	protein_coding
ENAH	ENSG00000154380	1	-225653142	166307	ensembl_havana	protein_coding
ENAM	ENSG00000132464	4	70628743	58072	ensembl_havana	protein_coding
ENC1	ENSG00000171617	5	-74641424	14018	ensembl_havana	protein_coding
ENDOD1	ENSG00000149218	11	95089809	42835	ensembl_havana	protein_coding
ENDOG	ENSG00000167136	9	128818473	4203	ensembl_havana	protein_coding
ENDOU	ENSG00000111405	12	-47725567	15833	ensembl_havana	protein_coding
ENDOV	ENSG00000173818	17	80415164	22921	ensembl_havana	protein_coding
ENG	ENSG00000106991	9	-127854756	39744	ensembl_havana	protein_coding
ENGASE	ENSG00000167280	17	79074938	13660	ensembl_havana	protein_coding
ENHO	ENSG00000168913	9	-34523041	2001	ensembl_havana	protein_coding
ENKD1	ENSG00000124074	16	-67667265	4320	ensembl_havana	protein_coding
ENKUR	ENSG00000151023	10	-25062279	80300	ensembl_havana	protein_coding
ENO1	ENSG00000074800	1	-8879249	18247	ensembl_havana	protein_coding
ENO2	ENSG00000111674	12	6913744	9953	ensembl_havana	protein_coding
ENO3	ENSG00000108515	17	4948091	9039	ensembl_havana	protein_coding
ENO4	ENSG00000188316	10	116849511	62276	ensembl_havana	protein_coding
ENOPH1	ENSG00000145293	4	82430561	30529	ensembl_havana	protein_coding
ENOSF1	ENSG00000132199	18	-712676	42352	ensembl_havana	protein_coding
ENOX1	ENSG00000120658	13	-43786908	573390	ensembl_havana	protein_coding
ENOX2	ENSG00000165675	X	-130903317	279948	ensembl_havana	protein_coding
ENPEP	ENSG00000138792	4	110365732	199552	ensembl_havana	protein_coding
ENPP1	ENSG00000197594	6	131808015	87139	ensembl_havana	protein_coding
ENPP2	ENSG00000136960	8	-119673453	116367	ensembl_havana	protein_coding
ENPP3	ENSG00000154269	6	131628441	118976	ensembl_havana	protein_coding
ENPP4	ENSG00000001561	6	46129992	16706	ensembl_havana	protein_coding
ENPP5	ENSG00000112796	6	-46170971	11784	ensembl_havana	protein_coding
ENPP6	ENSG00000164303	4	-184221230	132524	ensembl_havana	protein_coding
ENPP7	ENSG00000182156	17	79730918	11303	ensembl_havana	protein_coding
ENSA	ENSG00000143420	1	-150629612	28761	ensembl_havana	protein_coding
ENTHD1	ENSG00000176177	22	-39893864	150820	ensembl_havana	protein_coding
ENTPD1	ENSG00000138185	10	95711778	157916	ensembl_havana	protein_coding
ENTPD2	ENSG00000054179	9	-137054045	5947	ensembl_havana	protein_coding
ENTPD3	ENSG00000168032	3	40387155	41463	ensembl_havana	protein_coding
ENTPD4	ENSG00000197217	8	-23457695	71912	ensembl_havana	protein_coding
ENTPD5	ENSG00000187097	14	-74019399	61389	ensembl_havana	protein_coding
ENTPD6	ENSG00000197586	20	25195692	31036	ensembl_havana	protein_coding
ENTPD7	ENSG00000198018	10	99659505	46734	ensembl_havana	protein_coding
ENTPD8	ENSG00000188833	9	-137441816	7452	ensembl_havana	protein_coding
ENY2	ENSG00000120533	8	109334323	11629	ensembl_havana	protein_coding
EOGT	ENSG00000163378	3	-69013961	38747	ensembl_havana	protein_coding
EOMES	ENSG00000163508	3	-27722711	6762	ensembl_havana	protein_coding
EP300	ENSG00000100393	22	41091785	88293	ensembl_havana	protein_coding
EP400	ENSG00000183495	12	131949919	131182	ensembl_havana	protein_coding
EPAS1	ENSG00000116016	2	46293666	93036	ensembl_havana	protein_coding
EPB41	ENSG00000159023	1	28887090	232955	ensembl_havana	protein_coding
EPB41L1	ENSG00000088367	20	36091503	141295	ensembl_havana	protein_coding
EPB41L2	ENSG00000079819	6	-131063322	223975	ensembl_havana	protein_coding
EPB41L3	ENSG00000082397	18	-5630700	238319	ensembl_havana	protein_coding
EPB41L4A	ENSG00000129595	5	-112419316	276875	ensembl_havana	protein_coding
EPB41L4B	ENSG00000095203	9	-109320964	148989	ensembl_havana	protein_coding
EPB41L5	ENSG00000115109	2	120013004	166114	ensembl_havana	protein_coding
EPB42	ENSG00000166947	15	-43221283	115058	ensembl_havana	protein_coding
EPC1	ENSG00000120616	10	-32378798	111047	ensembl_havana	protein_coding
EPC2	ENSG00000135999	2	148644439	143128	ensembl_havana	protein_coding
EPCAM	ENSG00000119888	2	47345157	42443	ensembl_havana	protein_coding
EPDR1	ENSG00000086289	7	37683842	268098	ensembl_havana	protein_coding
EPG5	ENSG00000152223	18	-45967274	119665	ensembl_havana	protein_coding
EPGN	ENSG00000182585	4	74308472	6834	ensembl_havana	protein_coding
EPHA1	ENSG00000146904	7	-143408892	18603	ensembl_havana	protein_coding
EPHA10	ENSG00000183317	1	-37765133	51253	ensembl_havana	protein_coding
EPHA2	ENSG00000142627	1	-16156087	31750	ensembl_havana	protein_coding
EPHA3	ENSG00000044524	3	89107523	374610	ensembl_havana	protein_coding
EPHA4	ENSG00000116106	2	-221574202	156175	ensembl_havana	protein_coding
EPHA5	ENSG00000145242	4	-65670495	350932	ensembl_havana	protein_coding
EPHA6	ENSG00000080224	3	96814580	937879	ensembl_havana	protein_coding
EPHA7	ENSG00000135333	6	-93419547	179527	ensembl_havana	protein_coding
EPHA8	ENSG00000070886	1	22563563	40030	ensembl_havana	protein_coding
EPHB1	ENSG00000154928	3	134597800	662666	ensembl_havana	protein_coding
EPHB2	ENSG00000133216	1	22710838	210661	ensembl_havana	protein_coding
EPHB3	ENSG00000182580	3	184561783	20625	ensembl_havana	protein_coding
EPHB4	ENSG00000196411	7	-100827521	24956	ensembl_havana	protein_coding
EPHB6	ENSG00000106123	7	142855060	16033	ensembl_havana	protein_coding
EPHX1	ENSG00000143819	1	225810091	35471	ensembl_havana	protein_coding
EPHX2	ENSG00000120915	8	27490778	54785	ensembl_havana	protein_coding
EPHX3	ENSG00000105131	19	-15233435	6516	ensembl_havana	protein_coding
EPHX4	ENSG00000172031	1	92029981	33554	ensembl_havana	protein_coding
EPM2A	ENSG00000112425	6	-145736023	353488	ensembl_havana	protein_coding
EPM2AIP1	ENSG00000178567	3	-36993168	8125	havana	protein_coding
EPN1	ENSG00000063245	19	55675225	34632	ensembl_havana	protein_coding
EPN2	ENSG00000072134	17	19215614	121100	ensembl_havana	protein_coding
EPN3	ENSG00000049283	17	50532542	11207	ensembl_havana	protein_coding
EPO	ENSG00000130427	7	100720799	2900	ensembl_havana	protein_coding
EPOP	ENSG00000273604	17	-38675421	3718	ensembl_havana	protein_coding
EPOR	ENSG00000187266	19	-11384342	7137	ensembl_havana	protein_coding
EPPIN	ENSG00000101448	20	-45547752	7126	ensembl_havana	protein_coding
EPPIN-WFDC6	ENSG00000249139	20	-45547426	10440	ensembl_havana	protein_coding
EPPK1	ENSG00000261150	8	-143878464	21140	ensembl_havana	protein_coding
EPRS	ENSG00000136628	1	-220046658	78057	ensembl_havana	protein_coding
EPS15	ENSG00000085832	1	-51519328	165065	ensembl_havana	protein_coding
EPS15L1	ENSG00000127527	19	-16472085	116846	ensembl_havana	protein_coding
EPS8	ENSG00000151491	12	-15882329	262171	ensembl_havana	protein_coding
EPS8L1	ENSG00000131037	19	55072019	15903	ensembl_havana	protein_coding
EPS8L2	ENSG00000177106	11	694437	33289	ensembl_havana	protein_coding
EPS8L3	ENSG00000198758	1	-109764027	13947	ensembl_havana	protein_coding
EPSTI1	ENSG00000133106	13	-42992271	105883	ensembl_havana	protein_coding
EPX	ENSG00000121053	17	58192736	12437	ensembl_havana	protein_coding
EPYC	ENSG00000083782	12	-91005026	41347	ensembl_havana	protein_coding
EQTN	ENSG00000120160	9	-27297139	12480	ensembl_havana	protein_coding
ERAL1	ENSG00000132591	17	28854937	6129	ensembl_havana	protein_coding
ERAP1	ENSG00000164307	5	-96808100	47290	ensembl_havana	protein_coding
ERAP2	ENSG00000164308	5	96875938	43777	ensembl_havana	protein_coding
ERAS	ENSG00000187682	X	48826512	3625	ensembl_havana	protein_coding
ERBB2	ENSG00000141736	17	39687913	42512	ensembl_havana	protein_coding
ERBB3	ENSG00000065361	12	56079856	23648	ensembl_havana	protein_coding
ERBB4	ENSG00000178568	2	-212538841	1163124	ensembl_havana	protein_coding
ERBIN	ENSG00000112851	5	65926474	156074	ensembl_havana	protein_coding
ERC1	ENSG00000082805	12	990508	505424	ensembl_havana	protein_coding
ERC2	ENSG00000187672	3	-56468363	960055	ensembl_havana	protein_coding
ERCC1	ENSG00000012061	19	-45478828	71495	ensembl_havana	protein_coding
ERCC2	ENSG00000104884	19	-45370918	21081	ensembl_havana	protein_coding
ERCC3	ENSG00000163161	2	-127294176	36886	ensembl_havana	protein_coding
ERCC4	ENSG00000175595	16	13920156	32188	ensembl_havana	protein_coding
ERCC5	ENSG00000134899	13	102844843	31157	ensembl_havana	protein_coding
ERCC6	ENSG00000225830	10	-49539538	84170	ensembl_havana	protein_coding
ERCC6L	ENSG00000186871	X	-72239047	34390	ensembl_havana	protein_coding
ERCC6L2	ENSG00000182150	9	95875700	138870	ensembl_havana	protein_coding
ERCC8	ENSG00000049167	5	-60945073	71242	ensembl_havana	protein_coding
EREG	ENSG00000124882	4	74365142	23608	ensembl_havana	protein_coding
ERF	ENSG00000105722	19	-42255157	7585	ensembl_havana	protein_coding
ERFE	ENSG00000178752	2	238158981	9918	ensembl_havana	protein_coding
ERG	ENSG00000157554	21	-38661780	281753	ensembl_havana	protein_coding
ERG28	ENSG00000133935	14	-75661189	11398	ensembl_havana	protein_coding
ERGIC1	ENSG00000113719	5	172834274	118410	ensembl_havana	protein_coding
ERGIC2	ENSG00000087502	12	-29381189	43837	ensembl_havana	protein_coding
ERGIC3	ENSG00000125991	20	35542020	15613	ensembl_havana	protein_coding
ERH	ENSG00000100632	14	-69398627	18504	ensembl_havana	protein_coding
ERI1	ENSG00000104626	8	9002146	114599	ensembl_havana	protein_coding
ERI2	ENSG00000196678	16	-20900349	120156	ensembl_havana	protein_coding
ERI3	ENSG00000117419	1	-44355260	134190	ensembl_havana	protein_coding
ERICH1	ENSG00000104714	8	-738106	123360	ensembl_havana	protein_coding
ERICH2	ENSG00000204334	2	170783785	15185	ensembl_havana	protein_coding
ERICH3	ENSG00000178965	1	-74673738	105627	ensembl_havana	protein_coding
ERICH4	ENSG00000204978	19	41443157	1607	ensembl_havana	protein_coding
ERICH5	ENSG00000177459	8	98064310	29299	ensembl_havana	protein_coding
ERICH6	ENSG00000163645	3	-150703971	44086	ensembl_havana	protein_coding
ERICH6B	ENSG00000165837	13	-45615739	81217	ensembl_havana	protein_coding
ERLEC1	ENSG00000068912	2	53787043	31775	ensembl_havana	protein_coding
ERLIN1	ENSG00000107566	10	-100188334	38240	ensembl_havana	protein_coding
ERLIN2	ENSG00000147475	8	37736598	22502	ensembl_havana	protein_coding
ERMAP	ENSG00000164010	1	42817123	27865	ensembl_havana	protein_coding
ERMARD	ENSG00000130023	6	169751621	29962	ensembl_havana	protein_coding
ERMN	ENSG00000136541	2	-157327713	9088	ensembl_havana	protein_coding
ERMP1	ENSG00000099219	9	-5833117	68041	ensembl_havana	protein_coding
ERN1	ENSG00000178607	17	-64130819	91677	ensembl_havana	protein_coding
ERN2	ENSG00000134398	16	-23713500	23174	ensembl_havana	protein_coding
ERO1A	ENSG00000197930	14	-52695900	55984	ensembl_havana	protein_coding
ERO1B	ENSG00000086619	1	-236281985	66430	ensembl_havana	protein_coding
ERP27	ENSG00000139055	12	-14939082	25047	ensembl_havana	protein_coding
ERP29	ENSG00000089248	12	112013315	10135	ensembl_havana	protein_coding
ERP44	ENSG00000023318	9	-100099040	119861	ensembl_havana	protein_coding
ERRFI1	ENSG00000116285	1	-8026308	21904	ensembl_havana	protein_coding
ERV3-1	ENSG00000213462	7	-65006743	15934	havana	protein_coding
ERVFRD-1	ENSG00000244476	6	-11111732	9243	ensembl_havana	protein_coding
ERVMER34-1	ENSG00000226887	4	-52751640	29022	ensembl_havana	protein_coding
ERVV-1	ENSG00000269526	19	53013920	2201	ensembl_havana	protein_coding
ERVV-2	ENSG00000268964	19	53044737	6338	ensembl_havana	protein_coding
ERVW-1	ENSG00000242950	7	-92477986	9606	havana	protein_coding
ESAM	ENSG00000149564	11	-124762290	9707	ensembl_havana	protein_coding
ESCO1	ENSG00000141446	18	-21600884	71603	ensembl_havana	protein_coding
ESCO2	ENSG00000171320	8	27771948	40691	ensembl_havana	protein_coding
ESD	ENSG00000139684	13	-46797232	25976	ensembl_havana	protein_coding
ESF1	ENSG00000089048	20	-13784886	70564	ensembl_havana	protein_coding
ESM1	ENSG00000164283	5	-55022671	44807	ensembl_havana	protein_coding
ESPL1	ENSG00000135476	12	53268298	25344	ensembl_havana	protein_coding
ESPN	ENSG00000187017	1	6424787	36582	ensembl_havana	protein_coding
