Gene stable ID	Gene name	Chromosome name	Gene start	Gene end	Strand
ENSG00000042304	C2orf83	2	227610090	227648606	-1
ENSG00000188522	FAM83G	17	18968789	19004804	-1
ENSG00000274933	TBC1D3I	17	36253456	36264553	-1
ENSG00000196666	FAM180B	11	47586693	47589194	1
ENSG00000249715	FER1L5	2	96642737	96704887	1
ENSG00000103356	EARS2	16	23522014	23557731	-1
ENSG00000124098	FAM210B	20	56358915	56368663	1
ENSG00000114982	KANSL3	2	96593170	96642787	-1
ENSG00000061455	PRDM6	5	123089121	123194266	1
ENSG00000274563	GU182343.1	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1	54766539	54781397	1
ENSG00000186834	HEXIM1	17	45148502	45152101	1
ENSG00000167004	PDIA3	15	43746392	43773279	1
ENSG00000180219	FAM71C	12	99647753	99650046	1
ENSG00000230048	VWA7	CHR_HSCHR6_MHC_DBB_CTG1	31747771	31759475	-1
ENSG00000064300	NGFR	17	49495293	49515017	1
ENSG00000163518	FCRL4	1	157573749	157598080	-1
ENSG00000171357	LURAP1	1	46203334	46221261	1
ENSG00000132740	IGHMBP2	11	68903842	68940602	1
ENSG00000147099	HDAC8	X	72329516	72573103	-1
ENSG00000172350	ABCG4	11	119149012	119162653	1
ENSG00000164402	8-Sep	5	132750817	132807241	-1
ENSG00000276044	KIR2DL4	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1	54833799	54844782	1
ENSG00000085998	POMGNT1	1	46188682	46220305	-1
ENSG00000124780	KCNK17	6	39299001	39314553	-1
ENSG00000100697	DICER1	14	95086228	95158010	-1
ENSG00000149179	C11orf49	11	46936689	47164385	1
ENSG00000139890	REM2	14	22883165	22887686	1
ENSG00000100292	HMOX1	22	35380361	35394214	1
ENSG00000116350	SRSF4	1	29147743	29181987	-1
ENSG00000111450	STX2	12	130789600	130839266	-1
ENSG00000157426	AASDH	4	56338287	56387508	-1
ENSG00000147400	CETN2	X	152826973	152830777	-1
ENSG00000085871	MGST2	4	139665768	139740745	1
ENSG00000148935	GAS2	11	22625642	22813055	1
ENSG00000112419	PHACTR2	6	143536845	143831185	1
ENSG00000126261	UBA2	19	34428352	34471251	1
ENSG00000135521	LTV1	6	143843344	143863812	1
ENSG00000185896	LAMP1	13	113297241	113323672	1
ENSG00000140025	EFCAB11	14	89794669	89954777	-1
ENSG00000124205	EDN3	20	59300427	59325992	1
ENSG00000133265	HSPBP1	19	55262231	55280381	-1
ENSG00000256660	CLEC12B	12	10010627	10018619	1
ENSG00000144747	TMF1	3	69019827	69052303	-1
ENSG00000144339	TMEFF2	2	191949043	192195709	-1
ENSG00000148156	ACTL7B	9	108854589	108856967	-1
ENSG00000204007	GLT6D1	9	135623656	135639540	-1
ENSG00000168497	CAVIN2	2	191834302	191847255	-1
ENSG00000236543	AL354761.2	9	135604345	135618952	1
ENSG00000132429	POPDC3	6	105158280	105179995	-1
ENSG00000277632	CCL3	17	36088256	36090169	-1
ENSG00000132470	ITGB4	17	75721328	75757818	1
ENSG00000198346	ZNF813	19	53467735	53496255	1
ENSG00000198099	ADH4	4	99123657	99157792	-1
ENSG00000227234	SPANXB1	X	141002591	141003706	1
ENSG00000134955	SLC37A2	11	125063067	125090312	1
ENSG00000122406	RPL5	1	92832025	92841924	1
ENSG00000163394	CCKAR	4	26481400	26490462	-1
ENSG00000177380	PPFIA3	19	49119389	49151026	1
ENSG00000162600	OMA1	1	58415384	58546802	-1
ENSG00000130427	EPO	7	100720800	100723700	1
ENSG00000172273	HINFP	11	119121587	119136044	1
ENSG00000184258	CDR1	X	140782405	140784871	-1
ENSG00000172336	POP7	7	100706053	100707495	1
ENSG00000189042	ZNF567	19	36687612	36727701	1
ENSG00000206517	OR11A1	CHR_HSCHR6_MHC_QBL_CTG1	29425381	29456943	-1
ENSG00000197912	SPG7	16	89490917	89557768	1
ENSG00000196083	IL1RAP	3	190514051	190659750	1
ENSG00000186335	SLC36A2	5	151314978	151347590	-1
ENSG00000114854	TNNC1	3	52451102	52454070	-1
ENSG00000160336	ZNF761	19	53431993	53458261	1
ENSG00000182154	MRPL41	9	137551199	137552555	1
ENSG00000107833	NPM3	10	101781325	101783413	-1
ENSG00000162078	ZG16B	16	2830169	2839585	1
ENSG00000168955	TM4SF20	2	227362156	227381995	-1
ENSG00000112167	SAYSD1	6	39104064	39115189	-1
ENSG00000111364	DDX55	12	123602077	123620941	1
ENSG00000241863	RPP21	CHR_HSCHR6_MHC_COX_CTG1	30319108	30336684	1
ENSG00000148513	ANKRD30A	10	37125788	37384111	1
ENSG00000186334	SLC36A3	5	151276762	151303766	-1
ENSG00000134595	SOX3	X	140502985	140505116	-1
ENSG00000161526	SAP30BP	17	75667116	75708062	1
ENSG00000101079	NDRG3	20	36651766	36746078	-1
ENSG00000174175	SELP	1	169588849	169630193	-1
ENSG00000134987	WDR36	5	111091716	111130502	1
ENSG00000120725	SIL1	5	138946720	139293557	-1
ENSG00000188393	CLEC2A	12	9898673	9932381	-1
ENSG00000157227	MMP14	14	22836557	22849027	1
ENSG00000197808	ZNF461	19	36637192	36666853	-1
ENSG00000224994	TRIM39	CHR_HSCHR6_MHC_COX_CTG1	30316275	30333529	1
ENSG00000136861	CDK5RAP2	9	120388869	120580170	-1
ENSG00000274736	CCL23	17	36013056	36017968	-1
ENSG00000079246	XRCC5	2	216107464	216206303	1
ENSG00000117425	PTCH2	1	44819844	44843063	-1
ENSG00000170615	SLC26A5	7	103352730	103446177	-1
ENSG00000166164	BRD7	16	50313487	50368934	-1
ENSG00000136826	KLF4	9	107484852	107490482	-1
ENSG00000203666	EFCAB2	1	244969705	245127164	1
ENSG00000108469	RECQL5	17	75626845	75667189	-1
ENSG00000143382	ADAMTSL4	1	150549369	150560937	1
ENSG00000253159	PCDHGA12	5	141430589	141512979	1
ENSG00000253305	PCDHGB6	5	141408021	141512979	1
ENSG00000262209	PCDHGB3	5	141370264	141512979	1
ENSG00000143384	MCL1	1	150574551	150579738	-1
ENSG00000234836	AIF1	CHR_HSCHR6_MHC_DBB_CTG1	31597358	31599195	1
ENSG00000261934	PCDHGA9	5	141402932	141512979	1
ENSG00000122136	OBP2A	9	135546139	135549969	1
ENSG00000152942	RAD17	5	69369293	69414801	1
ENSG00000101266	CSNK2A1	20	473591	543821	-1
ENSG00000254122	PCDHGB7	5	141417645	141512979	1
ENSG00000253485	PCDHGA5	5	141364232	141512979	1
ENSG00000203326	ZNF525	19	53365693	53392217	1
ENSG00000146830	GIGYF1	7	100679507	100689448	-1
ENSG00000039319	ZFYVE16	5	80408013	80479350	1
ENSG00000081853	PCDHGA2	5	141338760	141512979	1
ENSG00000161057	PSMC2	7	103344254	103369395	1
ENSG00000196417	ZNF765	19	53389793	53430413	1
ENSG00000187889	FYB2	1	56718804	56819696	-1
ENSG00000240764	PCDHGC5	5	141489121	141512979	1
ENSG00000112164	GLP1R	6	39048798	39087743	1
ENSG00000120868	APAF1	12	98645141	98735433	1
ENSG00000225362	CT62	15	71110244	71115494	-1
ENSG00000135018	UBQLN1	9	83659963	83708203	-1
ENSG00000105819	PMPCB	7	103297422	103329511	1
ENSG00000117036	ETV3	1	157121191	157138474	-1
ENSG00000115504	EHBP1	2	62673851	63046487	1
ENSG00000253953	PCDHGB4	5	141387698	141512979	1
ENSG00000206524	OR2B3	CHR_HSCHR6_MHC_QBL_CTG1	29086195	29087300	-1
ENSG00000124440	HIF3A	19	46297046	46343433	1
ENSG00000140688	C16orf58	16	31489471	31509309	-1
ENSG00000240053	LY6G5B	6	31670167	31673776	1
ENSG00000173065	FAM222B	17	28755978	28855232	-1
ENSG00000203933	CXorf66	X	139955725	139965520	-1
ENSG00000240184	PCDHGC3	5	141475947	141512979	1
ENSG00000163900	TMEM41A	3	185476496	185499057	-1
ENSG00000113327	GABRG2	5	162000057	162162977	1
ENSG00000136110	CNMD	13	52703264	52739812	-1
ENSG00000276634	KIR2DS4	CHR_HSCHR19LRC_PGF1_CTG3_1	54762712	54778593	1
ENSG00000162409	PRKAA2	1	56645322	56715335	1
ENSG00000107831	FGF8	10	101770130	101780369	-1
ENSG00000274926	KIR2DL1	CHR_HSCHR19LRC_PGF1_CTG3_1	54699775	54714233	1
ENSG00000162910	MRPL55	1	228106679	228109312	-1
ENSG00000277924	KIR2DL3	CHR_HSCHR19LRC_PGF1_CTG3_1	54668491	54683019	1
ENSG00000104852	SNRNP70	19	49085419	49108605	1
ENSG00000163931	TKT	3	53224707	53256052	-1
ENSG00000177728	TMEM94	17	75441159	75500090	1
ENSG00000132749	TESMIN	11	68707440	68751564	-1
ENSG00000011304	PTBP1	19	797075	812327	1
ENSG00000183305	MAGEA2B	X	152714586	152718607	1
ENSG00000172590	MRPL52	14	22829879	22835037	1
ENSG00000183324	REC114	15	73443158	73560014	1
ENSG00000113212	PCDHB7	5	141172619	141176383	1
ENSG00000113211	PCDHB6	5	141150022	141153287	1
ENSG00000125445	MRPS7	17	75261674	75266373	1
ENSG00000206526	LINC01556	CHR_HSCHR6_MHC_QBL_CTG1	28943865	28944525	1
ENSG00000186952	TMEM232	5	110289233	110738956	-1
ENSG00000175283	DOLK	9	128945530	128947619	-1
ENSG00000164024	METAP1	4	98995620	99062813	1
ENSG00000114115	RBP1	3	139517434	139539829	-1
ENSG00000139329	LUM	12	91102629	91111831	-1
ENSG00000088356	PDRG1	20	31944342	31952092	-1
ENSG00000114113	RBP2	3	139452884	139480747	-1
ENSG00000118526	TCF21	6	133889138	133895553	1
ENSG00000125207	PIWIL1	12	130337887	130372637	1
ENSG00000130635	COL5A1	9	134641774	134844843	1
ENSG00000140931	CMTM3	16	66603874	66613892	1
ENSG00000042429	MED17	11	93784227	93814963	1
ENSG00000162775	RBM15	1	110338506	110346681	1
ENSG00000196357	ZNF565	19	36182060	36246257	-1
ENSG00000179862	CITED4	1	40861051	40862366	-1
ENSG00000187800	PEAR1	1	156893698	156916434	1
ENSG00000223852	ZFP57	CHR_HSCHR6_MHC_DBB_CTG1	29672345	29681055	-1
ENSG00000144115	THNSL2	2	88170295	88186636	1
ENSG00000198633	ZNF534	19	52429187	52452315	1
ENSG00000205495	OR52J3	11	5046526	5047461	1
ENSG00000126787	DLGAP5	14	55148112	55191678	-1
ENSG00000176884	GRIN1	9	137138390	137168762	1
ENSG00000186150	UBL4B	1	110112468	110113945	1
ENSG00000143816	WNT9A	1	227918656	227947898	-1
ENSG00000239886	KRTAP9-2	17	41226648	41227652	1
ENSG00000183148	ANKRD20A2	9	40223285	40266392	1
ENSG00000162402	USP24	1	55066359	55215113	-1
ENSG00000172086	KRCC1	2	88027205	88055729	-1
ENSG00000165606	DRGX	10	49364181	49396016	-1
ENSG00000164951	PDP1	8	93857807	93926066	1
ENSG00000187048	CYP4A11	1	46929177	46941484	-1
ENSG00000133193	FAM104A	17	73207353	73236753	-1
ENSG00000187021	PNLIPRP1	10	116590385	116609175	1
ENSG00000243232	PCDHAC2	5	140966235	141012344	1
ENSG00000168710	AHCYL1	1	109984686	110023741	1
ENSG00000104517	UBR5	8	102253012	102412841	-1
ENSG00000227171	RNF39	CHR_HSCHR6_MHC_COX_CTG1	30060156	30065777	-1
ENSG00000147206	NXF3	X	103075810	103093125	-1
ENSG00000215788	TNFRSF25	1	6461151	6466195	-1
ENSG00000185559	DLK1	14	100725705	100738224	1
ENSG00000221900	POM121L12	7	53035642	53036924	1
ENSG00000230257	NFE4	7	102973437	102988856	1
ENSG00000115484	CCT4	2	61868089	61888804	-1
ENSG00000139549	DHH	12	49089421	49094819	-1
ENSG00000284438	AC018793.4	11	4338660	4339244	-1
ENSG00000284546	AC018793.5	11	4329865	4330449	1
ENSG00000182986	ZNF320	19	52863790	52897693	-1
ENSG00000068885	IFT80	3	160256986	160399880	-1
ENSG00000050438	SLC4A8	12	51391317	51515763	1
ENSG00000147601	TERF1	8	73008864	73048122	1
ENSG00000174547	MRPL11	11	66435075	66466738	-1
ENSG00000068079	IFI35	17	43006725	43014456	1
ENSG00000070886	EPHA8	1	22563564	22603594	1
ENSG00000176472	ZNF575	19	43525497	43536130	1
ENSG00000197619	ZNF615	19	51991332	52008230	-1
ENSG00000204450	TRIM64	11	89968502	89975228	1
ENSG00000053900	ANAPC4	4	25377213	25418498	1
ENSG00000093010	COMT	22	19941607	19969975	1
ENSG00000136931	NR5A1	9	124481236	124507430	-1
ENSG00000223833	NCR3	CHR_HSCHR6_MHC_SSTO_CTG1	31579641	31583730	-1
ENSG00000063180	CA11	19	48637942	48646312	-1
ENSG00000065809	FAM107B	10	14518557	14774897	-1
ENSG00000131471	AOC3	17	42851184	42858130	1
ENSG00000135905	DOCK10	2	224765090	225042445	-1
ENSG00000186431	FCAR	19	54874248	54890472	1
ENSG00000006128	TAC1	7	97731908	97740472	1
ENSG00000224552	ABHD16A	CHR_HSCHR6_MHC_MANN_CTG1	31726403	31742871	-1
ENSG00000168646	AXIN2	17	65528563	65561647	-1
ENSG00000114268	PFKFB4	3	48517684	48562015	-1
ENSG00000198400	NTRK1	1	156815640	156881850	1
ENSG00000011478	QPCTL	19	45692483	45703989	1
ENSG00000135298	ADGRB3	6	68635367	69389511	1
ENSG00000173175	ADCY5	3	123282296	123449758	-1
ENSG00000137486	ARRB1	11	75264182	75351705	-1
ENSG00000107518	ATRNL1	10	115093365	115948992	1
ENSG00000119335	SET	9	128683424	128696400	1
ENSG00000143375	CGN	1	151510510	151538692	1
ENSG00000182578	CSF1R	5	150053291	150113372	-1
ENSG00000011114	BTBD7	14	93237550	93333092	-1
ENSG00000139746	RBM26	13	79311824	79406477	-1
ENSG00000169896	ITGAM	16	31259990	31332892	1
ENSG00000169733	RFNG	17	82047902	82051831	-1
ENSG00000125743	SNRPD2	19	45687454	45692569	-1
ENSG00000277611	Z98752.3	20	43540171	43569498	1
ENSG00000172977	KAT5	11	65711996	65719604	1
ENSG00000266076	AC004805.1	17	65538102	65641033	-1
ENSG00000154240	CEP112	17	65635538	66192084	-1
ENSG00000187098	MITF	3	69739435	69968337	1
ENSG00000130939	UBE4B	1	10032832	10181239	1
ENSG00000180264	ADGRD2	9	124451425	124478589	1
ENSG00000277615	CNOT3	CHR_HSCHR19LRC_PGF2_CTG3_1	54138182	54156191	1
ENSG00000275633	GP6	CHR_HSCHR19LRC_COX2_CTG3_1	54684540	54709099	-1
ENSG00000276421	PRPF31	CHR_HSCHR19LRC_LRC_S_CTG3_1	54115536	54131896	1
ENSG00000146250	PRSS35	6	83512538	83525704	1
ENSG00000173156	RHOD	11	67056818	67072013	1
ENSG00000124279	FASTKD3	5	7859159	7869037	-1
ENSG00000124275	MTRR	5	7851186	7906025	1
ENSG00000091592	NLRP1	17	5499427	5619424	-1
ENSG00000198625	MDM4	1	204516379	204558120	1
ENSG00000126457	PRMT1	19	49675786	49689029	1
ENSG00000149295	DRD2	11	113409615	113475691	-1
ENSG00000168350	DEGS2	14	100143957	100160163	-1
ENSG00000185269	NOTUM	17	81952507	81961840	-1
ENSG00000185105	MYADML2	17	81939645	81947233	-1
ENSG00000171136	RLN3	19	14028148	14031042	1
ENSG00000072849	DERL2	17	5471251	5486811	-1
ENSG00000167842	MIS12	17	5486285	5490814	1
ENSG00000183010	PYCR1	17	81932384	81942412	-1
ENSG00000197063	MAFG	17	81918270	81927714	-1
ENSG00000004939	SLC4A1	17	44248385	44268141	-1
ENSG00000197776	KLHDC1	14	49693105	49753152	1
ENSG00000104870	FCGRT	19	49506816	49526333	1
ENSG00000266074	BAHCC1	17	81395475	81466332	1
ENSG00000113580	NR3C1	5	143277931	143435512	-1
ENSG00000148357	HMCN2	9	130265882	130434123	1
ENSG00000131023	LATS1	6	149658153	149718256	-1
ENSG00000113068	PFDN1	5	140245039	140303121	-1
ENSG00000188770	OPTC	1	203494143	203508864	1
ENSG00000269469	AC010619.1	19	49462752	49486231	1
ENSG00000187866	FAM122A	9	68780034	68784608	1
ENSG00000013392	RWDD2A	6	83193379	83198932	1
ENSG00000104872	PIH1D1	19	49446298	49453497	-1
ENSG00000213741	RPS29	14	49570984	49599164	-1
ENSG00000114491	UMPS	3	124730366	124749273	1
ENSG00000145819	ARHGAP26	5	142770384	143229011	1
ENSG00000141570	CBX8	17	79792132	79801683	-1
ENSG00000152253	SPC25	2	168834132	168913371	-1
ENSG00000116977	LGALS8	1	236518000	236552981	1
ENSG00000248385	TARM1	19	54069895	54081365	-1
ENSG00000167123	CERCAM	9	128411751	128437351	1
ENSG00000254997	KRTAP5-9	11	71548418	71549553	1
ENSG00000186567	CEACAM19	19	44662278	44684359	1
ENSG00000100592	DAAM1	14	59188646	59371405	1
ENSG00000184640	9-Sep	17	77280569	77500596	1
ENSG00000108852	MPP2	17	43875357	43909711	-1
ENSG00000124920	MYRF	11	61752642	61788518	1
ENSG00000164761	TNFRSF11B	8	118923557	118952200	-1
ENSG00000254979	AP000781.2	11	57387365	57424059	-1
ENSG00000205835	GMNC	3	190852877	190892429	-1
ENSG00000106771	TMEM245	9	109015152	109119945	-1
ENSG00000107581	EIF3A	10	119033670	119080823	-1
ENSG00000167642	SPINT2	19	38244035	38292614	1
ENSG00000149136	SSRP1	11	57325985	57335877	-1
ENSG00000128563	PRKRIP1	7	102363872	102426676	1
ENSG00000247077	PGAM5	12	132710819	132722734	1
ENSG00000167139	TBC1D21	15	73873608	73889214	1
ENSG00000145348	TBCK	4	106041599	106321495	-1
ENSG00000105352	CEACAM4	19	41618971	41627074	-1
ENSG00000171720	HDAC3	5	141620876	141636870	-1
ENSG00000101276	SLC52A3	20	760080	776015	-1
ENSG00000255359	CCDC179	11	22846931	22860426	-1
ENSG00000196616	ADH1B	4	99304964	99352760	-1
ENSG00000160469	BRSK1	19	55282072	55312533	1
ENSG00000139579	NABP2	12	56222015	56229854	1
ENSG00000115085	ZAP70	2	97713560	97739862	1
ENSG00000115286	NDUFS7	19	1383527	1395589	1
ENSG00000206515	MAS1L	CHR_HSCHR6_MHC_QBL_CTG1	29486639	29487775	-1
ENSG00000111231	GPN3	12	110452484	110469268	-1
ENSG00000198408	MGEA5	10	101784443	101818465	-1
ENSG00000160584	SIK3	11	116843402	117098437	-1
ENSG00000159176	CSRP1	1	201483530	201509456	-1
ENSG00000165669	FAM204A	10	118297930	118342328	-1
ENSG00000187772	LIN28B	6	104936616	105083332	1
ENSG00000180089	TMEM86B	19	55226639	55229264	-1
ENSG00000145777	TSLP	5	111070062	111078024	1
ENSG00000197345	MRPL21	11	68891276	68903835	-1
ENSG00000189129	PLAC9	10	80131682	80145359	1
ENSG00000254647	INS	11	2159779	2161341	-1
ENSG00000092094	OSGEP	14	20446411	20455105	-1
ENSG00000273841	TAF9	5	69364743	69370013	-1
ENSG00000010319	SEMA3G	3	52433053	52445085	-1
ENSG00000110852	CLEC2B	12	9852984	9870136	-1
ENSG00000253537	PCDHGA7	5	141382739	141512979	1
ENSG00000167612	ANKRD33	12	51887960	51891664	1
ENSG00000173868	PHOSPHO1	17	49223362	49230766	-1
ENSG00000275545	KIR3DL1	CHR_HSCHR19LRC_PGF1_CTG3_1	54746462	54760779	1
ENSG00000161298	ZNF382	19	36604817	36634113	1
ENSG00000223547	ZNF844	19	12064699	12081565	1
ENSG00000204920	ZNF155	19	43967862	43998325	1
ENSG00000183251	OR51B4	11	5301014	5301946	-1
ENSG00000154134	ROBO3	11	124865386	124881470	1
ENSG00000137710	RDX	11	110174880	110296722	-1
ENSG00000185515	BRCC3	X	155071420	155123074	1
ENSG00000188486	H2AFX	11	119093854	119095467	-1
ENSG00000187609	EXD3	9	137306896	137423262	-1
ENSG00000163121	NEURL3	2	96497643	96508109	-1
ENSG00000160117	ANKLE1	19	17281645	17287646	1
ENSG00000267335	AC008687.1	19	49022953	49036895	-1
ENSG00000187372	PCDHB13	5	141213919	141218979	1
ENSG00000196136	SERPINA3	14	94612377	94624055	1
ENSG00000168434	COG7	16	23388493	23453180	-1
ENSG00000171403	KRT9	17	41565841	41572058	-1
ENSG00000206476	VARS2	CHR_HSCHR6_MHC_QBL_CTG1	30897815	30916043	1
ENSG00000114861	FOXP1	3	70954693	71583989	-1
ENSG00000125450	NUP85	17	75205659	75235758	1
ENSG00000205683	DPF3	14	72619296	72894116	-1
ENSG00000184209	SNRNP35	12	123457641	123473154	1
ENSG00000188986	NELFB	9	137255173	137273546	1
ENSG00000162148	PPP1R32	11	61481120	61490931	1
ENSG00000152256	PDK1	2	172555373	172608669	1
ENSG00000230667	SETSIP	1	92074533	92075441	-1
ENSG00000126216	TUBGCP3	13	112485005	112588167	-1
ENSG00000256683	ZNF350	19	51964343	51986856	-1
ENSG00000159166	LAD1	1	201373244	201399915	-1
ENSG00000165424	ZCCHC24	10	79382325	79445627	-1
ENSG00000182645	CCDC172	10	116324428	116380029	1
ENSG00000107954	NEURL1	10	103493979	103592552	1
ENSG00000163933	RFT1	3	53088483	53130462	-1
ENSG00000159202	UBE2Z	17	48908369	48929056	1
ENSG00000196704	AMZ2	17	68247574	68257164	1
ENSG00000183128	CALHM3	10	103472804	103479240	-1
ENSG00000131095	GFAP	17	44903161	44916937	-1
ENSG00000185933	CALHM1	10	103453387	103458888	-1
ENSG00000214447	FAM187A	17	44899712	44905390	1
ENSG00000120733	KDM3B	5	138352596	138437028	1
ENSG00000163935	SFMBT1	3	52903572	53046750	-1
ENSG00000174576	NPAS4	11	66421004	66426707	1
ENSG00000138777	PPA2	4	105369077	105474081	-1
ENSG00000272305	AC096887.1	3	52969119	53099453	-1
ENSG00000165480	SKA3	13	21153595	21176602	-1
ENSG00000173141	MRPL57	13	21176645	21179084	1
ENSG00000275969	SPATA31A3	9	66986304	66992583	-1
ENSG00000131381	RBSN	3	15070073	15099163	-1
ENSG00000110975	SYT10	12	33374238	33439819	-1
ENSG00000007520	TSR3	16	1349240	1351911	-1
ENSG00000177189	RPS6KA3	X	20149911	20267100	-1
ENSG00000204849	SPATA31A1	9	39355669	39361959	1
ENSG00000143178	TBX19	1	168281040	168314426	1
ENSG00000138172	CALHM2	10	103446786	103452402	-1
ENSG00000163312	HELQ	4	83407343	83455856	-1
ENSG00000230985	VARS2	CHR_HSCHR6_MHC_DBB_CTG1	30898953	30917183	1
ENSG00000105559	PLEKHA4	19	48837097	48868632	-1
ENSG00000237524	TEX51	2	126898882	126902097	1
ENSG00000172031	EPHX4	1	92029982	92063536	1
ENSG00000117594	HSD11B1	1	209686178	209734950	1
ENSG00000184887	BTBD6	14	105248490	105251093	1
ENSG00000078399	HOXA9	7	27162435	27175180	-1
ENSG00000175699	CCDC197	14	93987225	94008863	1
ENSG00000241534	CFB	CHR_HSCHR6_MHC_DBB_CTG1	31927837	31934271	1
ENSG00000088782	DEFB127	20	157470	159163	1
ENSG00000253293	HOXA10	7	27170591	27180261	-1
ENSG00000169710	FASN	17	82078333	82098332	-1
ENSG00000056487	PHF21B	22	44881162	45009999	-1
ENSG00000109854	HTATIP2	11	20363685	20383783	1
ENSG00000154727	GABPA	21	25734570	25772460	1
ENSG00000161243	FBXO27	19	38990714	39032785	-1
ENSG00000179456	ZBTB18	1	244048939	244057476	1
ENSG00000100628	ASB2	14	93934153	93976791	-1
ENSG00000137494	ANKRD42	11	83193739	83260694	1
ENSG00000167202	TBC1D2B	15	77984036	78077724	-1
ENSG00000131979	GCH1	14	54842008	54902852	-1
ENSG00000130935	NOL11	17	67717833	67744531	1
ENSG00000147162	OGT	X	71533083	71575897	1
ENSG00000154721	JAM2	21	25639272	25717562	1
ENSG00000188186	LAMTOR4	7	100148907	100155944	1
ENSG00000113048	MRPS27	5	72219409	72320646	-1
ENSG00000234852	ZBTB12	CHR_HSCHR6_MHC_DBB_CTG1	31881788	31884173	-1
ENSG00000257207	AC112229.3	2	110402934	110473075	-1
ENSG00000065534	MYLK	3	123610049	123884331	-1
ENSG00000169718	DUS1L	17	82057506	82065887	-1
ENSG00000154217	PITPNC1	17	67377281	67697261	1
ENSG00000149308	NPAT	11	108157215	108222642	-1
ENSG00000165633	VSTM4	10	49014245	49115509	-1
ENSG00000120008	WDR11	10	120851175	120909524	1
ENSG00000146826	C7orf43	7	100154420	100158715	-1
ENSG00000090857	PDPR	16	70113626	70162537	1
ENSG00000214681	IQCF5	3	51873721	51875584	-1
ENSG00000184345	IQCF2	3	51861629	51863424	1
ENSG00000214686	IQCF6	3	51778561	51779187	-1
ENSG00000139610	CELA1	12	51328443	51346679	-1
ENSG00000253797	UTP14C	13	52024691	52033600	1
ENSG00000110693	SOX6	11	15966449	16739591	-1
ENSG00000138698	RAP1GDS1	4	98261384	98443861	1
ENSG00000116584	ARHGEF2	1	155946851	156007070	-1
ENSG00000253710	ALG11	13	52012398	52029664	1
ENSG00000121904	CSMD2	1	33513999	34165842	-1
ENSG00000110696	C11orf58	11	16613132	16756881	1
ENSG00000277773	SMN2	CHR_HSCHR5_2_CTG1_1	69673667	69702549	-1
ENSG00000132467	UTP3	4	70688479	70690551	1
ENSG00000176531	PHLDB3	19	43474954	43504935	-1
ENSG00000166736	HTR3A	11	113974881	113990313	1
ENSG00000149311	ATM	11	108222484	108369102	1
ENSG00000197375	SLC22A5	5	132369752	132395614	1
ENSG00000183662	FAM19A1	3	68004216	68545625	1
ENSG00000198265	HELZ	17	67070438	67245989	-1
ENSG00000275009	GOLGA6L1	CHR_HSCHR15_1_CTG3	23131736	23140290	-1
ENSG00000089505	CMTM1	16	66566393	66579137	1
ENSG00000142973	CYP4B1	1	46757838	46819413	1
ENSG00000003249	DBNDD1	16	90004865	90020128	-1
ENSG00000243896	OR2A7	7	144257663	144264792	-1
